loanAmnt,term,id
5000,3,7664
10000,3,879
27500,3,880
8275,3,1814
22500,5,881
10000,3,3756
15000,3,4665
1000,3,2866
6000,3,1815
21000,5,2867
20000,5,882
15000,5,4666
13000,3,1816
8000,3,4667
6975,3,3757
4400,3,2868
7200,3,6703
13850,3,5673
7200,3,1817
5000,3,5674
4000,3,2869
15000,3,3758
23950,5,4668
12000,3,3759
5000,3,883
21000,5,3760
3600,3,2870
10375,3,4669
13200,5,1818
15000,3,884
4000,3,5675
5000,3,7665
26000,3,2871
17000,3,5676
1500,3,7666
10000,3,3761
7200,3,885
30000,5,6704
10000,3,5677
9925,3,2872
15000,5,2873
26400,5,2874
19000,5,2875
11650,5,3762
38500,5,2876
10000,3,4670
22000,3,2877
14000,5,3763
10500,3,7667
25000,3,1819
10000,3,1820
8375,3,1821
8000,3,4671
24000,5,1822
6625,3,4672
20000,3,1823
20000,3,4673
3000,3,886
12000,3,3764
28000,3,4674
25000,5,1824
7200,3,3765
4750,3,887
8000,3,1825
24375,5,3766
20000,3,1826
10000,3,6705
20000,5,3767
10400,3,4675
6000,3,6706
19900,5,7668
14000,5,4676
35000,3,7669
6600,3,3768
16000,3,2878
16000,3,2879
12000,3,5678
35000,5,6707
9000,3,4677
6000,3,7670
16200,3,4678
24000,3,3769
6000,3,888
15000,5,2880
10500,3,3770
18000,5,7671
8000,3,3771
3000,3,7672
4000,3,3772
32000,3,4679
7300,3,5679
35000,3,1827
35000,5,7673
12000,3,889
13200,3,5680
13950,3,6708
11925,5,7674
5000,3,7675
9600,3,890
9450,3,6709
8000,3,1828
10000,3,6710
8000,3,1829
35000,5,2881
15000,3,891
10000,3,4680
31200,5,5681
21000,5,3773
27475,5,7676
8575,3,2882
12550,3,4681
12000,5,5682
30000,3,892
8000,3,5683
12000,3,4682
5500,3,3774
15000,3,2883
5000,3,3775
17625,3,4683
25000,5,2884
25000,3,893
9500,3,5684
3000,3,4684
18000,5,7677
4800,3,1830
30000,5,7678
34000,3,6711
7000,3,3776
5600,3,6712
6000,3,3777
20000,5,4685
7200,3,2885
23500,5,894
7000,3,7679
5000,3,4686
10000,3,7680
10400,5,1831
16000,3,895
15000,3,4687
7000,3,1832
17475,5,4688
35000,3,6713
13000,3,4689
10000,3,7681
10425,5,5685
10000,5,6714
27550,5,5686
6000,3,6715
10000,3,896
35000,3,6716
14000,3,7682
5500,3,897
9075,5,2886
3000,3,1833
6500,5,2887
15000,5,6717
9000,3,898
20000,5,7683
16000,5,2888
6000,3,4690
3000,3,1834
30125,5,6718
8000,3,5687
28675,3,6719
25000,3,899
35000,5,6720
4000,3,7684
12800,3,1835
16000,5,7685
9700,3,5688
5000,3,6721
15000,3,2889
6000,3,5689
18000,5,2890
16000,3,3778
10000,5,7686
25000,5,1836
8500,3,7687
8000,3,2891
35000,5,6722
13000,3,900
5000,3,5690
22000,5,901
11300,5,4691
13200,3,7688
22000,3,6723
29700,5,902
20000,3,6724
10000,3,1837
6400,3,4692
15000,3,7689
2800,3,4693
11000,3,6725
15000,5,4694
24000,5,1838
12000,5,7690
15000,3,3779
18000,5,5691
16500,3,1839
8000,3,5692
24500,3,4695
5800,3,5693
12000,3,1840
18000,3,5694
11000,3,3780
5250,3,6726
15000,5,3781
15000,3,2892
4800,3,7691
12000,3,5695
1000,3,7692
18000,5,2893
3200,3,903
15000,3,4696
7850,3,7693
24000,5,3782
6000,3,7694
30000,3,1841
15000,3,904
34225,3,2894
30000,5,3783
6000,3,1842
6500,3,6727
15000,5,2895
2000,3,5696
7750,3,3784
11000,3,5697
8400,3,2896
34350,3,6728
18250,5,1843
5600,3,905
5000,3,5698
10000,3,1844
9600,3,2897
10000,3,1845
24000,3,3785
25000,3,4697
18000,3,5699
3000,3,4698
10800,5,1846
25000,3,4699
18000,3,3786
20000,3,1847
17200,5,906
2000,3,5700
16750,5,2898
16000,5,3787
8000,3,1848
7000,3,5701
7200,3,2899
7000,3,5702
12000,5,3788
19125,5,1849
5600,3,907
4375,3,1850
20200,5,908
5400,3,5703
20000,3,3789
10000,3,1851
9500,3,6729
30000,3,2900
2800,3,6730
2000,3,4700
35000,3,7695
35000,3,1852
12000,5,3790
15000,3,3791
6125,3,3792
18000,3,4701
35000,5,3793
18000,5,6731
20000,5,1853
8400,3,4702
9200,3,3794
16000,5,5704
6675,3,6732
35000,3,1854
20275,3,4703
4500,3,909
8000,3,5705
4000,3,6733
9000,3,3795
9000,3,1855
20600,3,6734
7000,3,3796
14400,3,2901
24350,5,1856
14000,5,2902
16000,5,1857
14400,5,2903
10000,3,7696
13900,3,5706
7000,3,6735
35000,3,1858
27000,3,5707
20000,3,910
8000,3,6736
10000,3,911
12000,3,4704
5500,3,7697
25000,3,912
25825,5,4705
4950,3,5708
29000,5,7698
11000,3,6737
10000,5,1859
3000,3,7699
15000,3,4706
4200,3,3797
6000,3,913
20000,5,7700
28000,3,5709
14400,3,4707
33950,3,2904
10000,3,4708
17600,3,3798
15000,5,914
12000,3,2905
18000,3,4709
7000,3,915
8500,3,3799
28000,5,7701
5000,3,5710
4000,3,4710
20000,3,3800
20950,3,5711
16000,5,6738
16000,3,916
15800,5,6739
8500,3,3801
12000,5,2906
35000,5,5712
15000,3,1860
18725,3,2907
12000,3,1861
35000,5,7702
12000,3,4711
6000,3,7703
7425,3,917
17600,3,7704
8500,3,3802
8950,3,6740
10000,3,3803
2000,3,1862
12000,3,4712
3200,3,5713
18000,5,4713
12000,3,3804
17600,3,1863
7500,3,918
35000,3,4714
16000,5,6741
4200,3,4715
4750,3,2908
23175,3,1864
9600,3,919
5200,3,5714
20000,5,1865
18400,5,920
32000,3,6742
8400,3,2909
10625,5,921
25650,3,4716
14000,3,6743
11000,3,922
16000,5,5715
14275,5,4717
19000,3,5716
17000,3,6744
8400,3,3805
7650,3,923
7200,3,7705
6000,3,6745
10000,5,3806
15000,3,4718
13000,3,5717
40000,3,4719
15000,3,5718
18475,5,924
6000,3,4720
1900,3,5719
12000,5,3807
5000,3,7706
20000,3,3808
12000,3,4721
21600,5,1866
10750,3,3809
15400,5,6746
30000,5,925
25000,3,6747
21000,3,1867
35000,5,6748
8000,3,1868
8000,3,3810
10000,3,5720
5000,3,2910
21000,3,926
16000,3,5721
15000,5,927
28000,5,6749
8000,3,2911
8500,3,1869
9000,3,928
15600,5,5722
15000,3,3811
10000,3,6750
40000,3,2912
9600,3,1870
12000,5,5723
24000,5,929
6050,3,4722
18000,5,5724
24000,3,2913
35000,3,5725
18000,3,4723
15400,5,930
15250,3,7707
14000,5,931
21000,3,3812
10000,3,5726
18000,3,2914
30000,5,7708
10000,3,3813
35000,5,932
10000,3,2915
6200,3,933
35000,3,7709
10500,5,5727
27000,5,4724
35000,5,3814
16000,5,4725
14600,3,3815
3200,3,934
10800,3,7710
15000,3,5728
28000,3,7711
2400,3,4726
8000,3,7712
16500,3,6751
3500,3,4727
16000,5,5729
14400,3,935
17500,5,7713
1500,3,4728
4500,3,3816
4800,3,5730
9600,3,7714
25000,3,936
9000,3,2916
4000,3,5731
12000,5,3817
9800,3,4729
6000,3,2917
14000,5,6752
12000,3,937
10900,5,4730
35000,5,938
6000,3,3818
9325,3,2918
10750,3,4731
8000,3,6753
3000,3,1871
12000,5,4732
10000,3,7715
20000,3,5732
10000,3,1872
1025,3,4733
16800,3,3819
20250,3,2919
3300,3,2920
2500,3,1873
15850,3,4734
6000,3,7716
20800,3,7717
4800,3,1874
25475,5,4735
20000,3,2921
14000,5,3820
35000,5,4736
16000,5,939
23225,3,6754
4200,3,7718
10000,3,2922
32800,3,1875
6000,3,2923
35000,5,5733
8000,3,3821
20000,3,6755
16000,3,5734
27000,3,2924
9000,3,1876
5000,3,5735
11625,3,4737
5000,3,2925
21000,3,3822
10000,5,4738
5500,3,2926
6250,3,3823
12000,3,5736
7500,3,1877
9025,3,6756
10000,3,940
8400,3,5737
15000,3,2927
4000,3,4739
15400,5,1878
3000,3,6757
11000,5,3824
2600,3,7719
10000,3,2928
7800,3,5738
4500,3,2929
13000,5,5739
24000,3,7720
3000,3,1879
24075,5,3825
4800,3,4740
18250,3,3826
24000,5,1880
10000,3,5740
10000,3,4741
10000,3,5741
17000,3,7721
11000,3,3827
18000,5,3828
35000,3,7722
15000,3,2930
25000,5,6758
12000,3,3829
11200,3,5742
30000,5,3830
15000,5,4742
33000,3,3831
4000,3,1881
10950,3,6759
15000,5,941
10000,3,7723
24000,5,1882
10000,5,5743
5000,3,4743
5600,3,1883
9600,3,4744
17625,5,5744
10000,5,1884
13200,5,4745
13600,3,942
8000,3,6760
12500,3,4746
12000,3,6761
25000,3,1885
30625,5,943
32000,5,6762
30000,3,5745
14400,3,944
8000,3,945
28000,3,1886
10200,3,4747
4000,3,6763
4800,5,1887
8000,3,4748
15100,5,5746
16000,5,2931
17000,3,1888
11500,3,946
24000,5,2932
15000,3,3832
5000,3,4749
13200,5,6764
4800,3,5747
8325,3,7724
25000,3,1889
4800,3,6765
14400,5,1890
18000,5,947
5000,3,5748
5000,3,4750
9000,3,948
7700,3,4751
4800,3,2933
21000,3,5749
28000,3,2934
20250,5,949
20000,3,6766
16750,5,4752
18000,5,2935
12075,5,4753
20000,3,950
16800,3,2936
30000,3,4754
15000,5,2937
6375,3,951
10000,3,4755
24000,5,952
12000,3,2938
20000,3,6767
15000,3,4756
2400,3,6768
5000,5,1891
4000,3,1892
35000,3,3833
9000,3,5750
8000,3,953
10000,3,2939
5975,3,5751
9000,3,6769
20000,5,954
8000,3,5752
24450,3,6770
9600,3,955
13200,3,7725
23000,3,5753
30000,3,7726
30000,5,3834
14075,3,5754
6400,3,7727
31825,5,1893
8500,3,2940
24650,5,956
20000,3,6771
18000,3,957
12000,3,3835
24000,3,1894
15000,3,7728
8875,3,958
5000,3,1895
30000,5,5755
10000,3,3836
1100,3,6772
8250,3,1896
10000,3,959
12650,3,3837
30000,5,5756
10000,3,7729
24000,5,960
35000,3,3838
15000,5,7730
25000,3,5757
1200,3,4757
24000,3,1897
6725,3,4758
4000,3,2941
7550,3,1898
7500,3,2942
20000,3,5758
18000,3,961
15000,3,7731
7200,3,5759
15000,5,1899
4500,3,3839
5225,3,1900
18000,3,3840
13900,3,962
15000,3,1901
9525,3,7732
5000,3,3841
35000,5,7733
24000,5,3842
20000,5,7734
1000,3,5760
20000,3,963
17500,3,2943
30000,3,2944
4750,3,1902
8000,3,7735
6000,3,5761
5675,3,1903
25000,3,6773
35000,3,4759
28000,3,2945
10500,3,5762
7200,3,2946
5600,3,5763
12000,3,7736
20000,5,5764
21425,5,1904
18000,3,3843
20000,3,3844
14300,3,2947
12250,3,1905
6000,3,5765
20000,3,7737
12800,3,964
6000,3,3845
7200,3,3846
9000,3,1906
9400,3,5766
10000,5,965
24000,5,6774
24000,5,966
24000,3,4760
8000,3,2948
20000,3,4761
14950,3,3847
3000,3,6775
16500,5,3848
11200,3,2949
35000,3,5767
35000,3,6776
24000,3,7738
26000,3,2950
19500,5,3849
17725,5,1907
5000,3,967
16000,3,6777
11500,3,1908
3600,3,2951
35000,3,7739
10000,3,968
11500,3,5768
12000,5,1909
14575,3,4762
3000,3,3850
27225,5,6778
28000,3,4763
9300,3,1910
10000,3,1911
10000,3,1912
3000,3,1913
22875,3,3851
18475,5,1914
5000,3,3852
24000,5,3853
22750,5,1915
2400,3,3854
18425,3,2952
8000,3,1916
20000,3,3855
7000,3,7740
20450,5,1917
21600,5,2953
5000,3,3856
12000,5,6779
3800,3,3857
27675,3,2954
8000,3,7741
24000,5,2955
16100,5,969
2500,3,7742
14850,5,1918
17000,3,3858
7200,3,6780
28000,5,4764
2000,3,2956
9925,3,5769
14000,3,3859
7500,3,6781
3600,3,7743
20400,5,5770
10000,3,4765
35000,5,2957
15000,3,5771
6000,3,4766
25000,5,5772
21000,3,6782
30000,5,970
17000,3,1919
15000,3,6783
3000,3,1920
1025,3,5773
25000,5,2958
7900,3,6784
15000,3,2959
14000,3,4767
26375,3,6785
5000,3,3860
10000,5,4768
6000,3,971
27000,5,3861
5500,3,5774
8400,3,7744
11325,5,2960
9300,3,3862
18000,3,4769
10000,5,2961
10000,3,5775
6000,3,6786
12800,5,5776
7350,3,1921
7000,3,5777
21750,3,2962
10000,3,3863
6800,3,5778
7200,3,4770
15000,3,2963
29000,3,5779
16000,3,3864
20000,3,972
10000,3,2964
25000,5,5780
30000,5,1922
28000,3,4771
28975,5,2965
13725,3,3865
20000,3,1923
16275,3,7745
10000,3,5781
12000,3,4772
25000,3,2966
10875,3,4773
11325,3,2967
20000,3,4774
18175,3,2968
1800,3,1924
5200,3,4775
4000,3,5782
25000,3,2969
30000,3,5783
5000,3,6787
5000,3,2970
1500,3,4776
10000,3,5784
18000,5,6788
8000,3,1925
14400,5,4777
5600,3,7746
26550,3,1926
13000,3,6789
8000,3,3866
13000,5,973
25000,3,7747
6000,3,4778
12000,3,3867
22000,3,3868
5400,3,974
10000,3,5785
16000,5,975
20000,3,4779
36800,5,976
5000,5,3869
15000,3,6790
16000,3,1927
21150,3,977
23000,3,1928
12000,3,978
22875,3,3870
28000,5,7748
30000,3,3871
18000,5,7749
15600,3,979
21600,5,5786
2875,3,1929
10000,3,3872
21000,3,5787
10000,3,1930
12000,3,4780
11500,5,7750
18500,3,980
9600,5,2971
15000,3,4781
10000,3,6791
14000,5,981
6400,3,2972
5000,3,982
30000,5,1931
40000,5,5788
14400,3,3873
10000,3,4782
25200,5,5789
9975,3,2973
5000,3,4783
18000,5,983
16000,3,5790
25000,5,1932
6400,3,2974
17200,3,1933
15000,3,1934
13000,3,6792
20000,3,3874
22550,3,6793
20400,3,2975
15000,3,3875
35000,5,1935
26000,3,6794
18400,3,7751
21000,3,5791
31200,5,6795
20400,5,5792
28500,3,7752
24000,3,2976
24000,3,5793
26600,3,6796
15000,5,1936
8000,3,5794
11875,3,3876
13500,3,5795
12000,3,7753
16000,3,3877
7000,3,6797
12000,3,3878
24000,3,1937
24000,3,3879
3500,3,1938
12000,5,3880
8725,3,5796
5400,3,4784
24375,5,2977
35000,3,5797
20000,5,6798
5000,3,7754
6000,3,4785
16000,3,3881
12000,5,5798
16000,3,3882
22025,3,6799
18400,3,4786
30000,5,2978
2000,3,4787
5000,3,984
10000,3,2979
6000,3,7755
3500,3,4788
10000,3,6800
16000,3,3883
16850,3,4789
21700,5,5799
20000,3,2980
4000,3,7756
8425,3,985
32000,3,2981
17000,3,3884
16800,3,2982
13425,5,1939
15000,3,6801
13500,3,2983
25000,5,6802
10000,3,1940
2800,3,986
5000,3,5800
6650,3,1941
5000,3,5801
35000,3,1942
16200,3,2984
2750,3,987
20000,5,3885
35000,5,5802
7700,3,2985
10000,5,4790
6500,3,7757
20000,3,3886
10000,3,6803
15000,3,1943
28975,5,5803
8000,3,988
5000,3,5804
23400,5,6804
10000,3,6805
5950,3,1944
10000,3,6806
22000,3,1945
14675,3,6807
9625,3,2986
6000,3,6808
20750,5,5805
10000,3,989
18000,5,1946
10600,3,7758
24000,5,5806
27000,5,2987
15000,3,990
29325,3,6809
8500,3,1947
12000,3,991
6475,3,3887
13200,3,2988
3250,3,992
18000,5,6810
12000,5,1948
15000,5,2989
10000,3,5807
4850,3,7759
16000,3,3888
20000,5,993
9600,3,6811
10000,3,4791
11200,3,6812
12950,5,1949
10000,3,4792
12950,3,1950
3600,3,7760
33000,3,2990
16275,3,5808
7800,3,994
15000,3,5809
24000,3,7761
6000,3,5810
5300,3,2991
8000,3,995
40000,3,6813
13300,3,3889
25000,3,6814
12000,5,5811
20000,5,4793
10500,5,5812
8000,3,1951
8000,3,3890
5000,3,996
3000,3,5813
7200,3,4794
14700,5,6815
16000,3,5814
6000,3,4795
25000,3,1952
5000,3,5815
6650,3,6816
10000,3,4796
6000,3,7762
12000,3,5816
15000,5,1953
6000,3,3891
10000,3,1954
8000,3,997
18000,5,2992
1500,3,998
15000,3,1955
10075,3,999
10000,3,1956
19500,5,5817
4800,3,5818
11300,3,2993
24000,5,3892
13000,5,7763
10000,3,1957
12000,3,7764
15000,3,2994
14400,5,3893
16000,5,6817
1200,3,1958
24000,3,6818
3600,3,5819
7000,3,1959
12000,3,7765
4600,3,2995
21925,5,7766
12500,3,6819
14400,5,2996
15000,3,3894
19750,5,6820
10000,3,3895
5000,3,1000
20000,3,4797
15600,3,6821
16000,5,5820
4000,3,1960
8225,3,2997
3300,3,1961
10000,3,7767
18450,3,3896
12000,3,5821
20000,3,4798
4800,3,5822
15000,5,1001
19000,3,6822
22450,5,3897
6000,3,1962
21000,3,7768
7000,3,6823
10000,3,7769
5000,3,4799
35000,5,5823
5000,3,2998
22875,5,6824
30000,3,1963
5000,3,6825
10375,5,1964
28000,3,2999
16000,3,5824
16000,3,6826
24250,5,5825
10000,5,3898
10000,3,5826
12000,5,3000
15050,3,5827
20000,3,3001
16000,3,5828
40000,3,1965
7000,3,6827
8325,3,4800
21500,3,3899
16000,5,6828
11550,3,3900
21000,3,5829
19200,3,3002
24000,5,6829
17000,5,1002
22000,5,3901
25000,3,1003
27000,5,3902
30000,3,1966
25200,3,1004
20000,5,1967
15400,3,3903
25000,3,5830
10000,3,3003
3500,3,1968
6400,3,7770
3625,3,1005
24000,5,3004
20000,3,1006
30000,5,5831
9100,3,3005
20000,3,1007
20000,3,3006
21450,5,1008
20000,3,5832
11950,3,3007
8000,3,4801
20000,3,1969
15000,3,1009
20000,5,1970
2000,3,4802
30000,3,6830
6000,3,5833
15000,3,4803
8450,3,6831
10000,3,1010
35000,5,4804
16000,3,1011
15500,3,6832
20000,5,4805
17500,3,1012
22000,5,1013
10000,3,5834
19000,3,4806
20000,5,6833
35000,5,7771
30000,3,3904
7000,3,7772
8000,3,6834
24000,3,7773
28000,5,4807
15000,5,3008
6000,3,7774
10000,3,1014
7000,3,4808
15000,5,1015
10000,3,7775
4325,3,3009
10400,3,7776
6000,5,4809
21075,3,3905
32000,5,1016
9800,3,7777
25000,3,3010
16800,3,1017
5000,3,4810
5000,3,7778
12000,5,4811
14000,3,3906
35000,5,5835
8000,3,4812
